2025-04-03 22:22:52,383 - ERROR - Traceback (most recent call last):
2025-04-03 22:22:52,384 - ERROR -   File "C:\Users\austi\PycharmProjects\YummyTD\main.py", line 131, in <module>
2025-04-03 22:22:52,384 - ERROR - game_tools.update_stats(screen, game_tools.user_health, game_tools.money, round_number, clock)
2025-04-03 22:22:52,384 - ERROR -   File "C:\Users\austi\PycharmProjects\YummyTD\game_tools.py", line 1222, in update_stats
2025-04-03 22:22:52,384 - ERROR - text1 = health_font.render(f"{int(health)}", True, (255, 255, 255))
2025-04-03 22:22:52,384 - ERROR - pygame
2025-04-03 22:22:52,384 - ERROR - .
2025-04-03 22:22:52,384 - ERROR - error
2025-04-03 22:22:52,384 - ERROR - :
2025-04-03 22:22:52,384 - ERROR - Library not initialized
2025-04-03 22:34:29,231 - INFO - spawning projectile (spool level: 23.4, mag size: 100)
2025-04-03 22:34:29,272 - INFO - spawning projectile (spool level: 26.2, mag size: 100)
2025-04-03 22:34:29,308 - INFO - spawning projectile (spool level: 28.7, mag size: 100)
2025-04-03 22:34:29,343 - INFO - spawning projectile (spool level: 31.1, mag size: 100)
2025-04-03 22:34:29,378 - INFO - spawning projectile (spool level: 33.6, mag size: 100)
2025-04-03 22:34:29,413 - INFO - spawning projectile (spool level: 36.0, mag size: 100)
2025-04-03 22:34:29,448 - INFO - spawning projectile (spool level: 38.5, mag size: 100)
2025-04-03 22:34:29,473 - INFO - Bottom Upgrade: 2, Shot Count: 2
2025-04-03 22:34:29,481 - INFO - spawning projectile (spool level: 40.8, mag size: 100)
2025-04-03 22:34:29,506 - INFO - spawning projectile (spool level: 42.6, mag size: 100)
2025-04-03 22:34:29,533 - INFO - spawning projectile (spool level: 44.4, mag size: 100)
2025-04-03 22:34:29,557 - INFO - spawning projectile (spool level: 46.2, mag size: 100)
2025-04-03 22:34:29,583 - INFO - spawning projectile (spool level: 47.9, mag size: 100)
2025-04-03 22:34:29,846 - INFO - Bottom Upgrade: 2, Shot Count: 3
2025-04-03 22:34:30,223 - INFO - Bottom Upgrade: 2, Shot Count: 4
2025-04-03 22:34:30,599 - INFO - Bottom Upgrade: 2, Shot Count: 5
2025-04-03 22:34:30,981 - INFO - Bottom Upgrade: 2, Shot Count: 6
2025-04-03 22:34:33,745 - INFO - Bottom Upgrade: 2, Shot Count: 1
2025-04-03 22:34:34,123 - INFO - Bottom Upgrade: 2, Shot Count: 2
2025-04-03 22:34:34,499 - INFO - Bottom Upgrade: 2, Shot Count: 3
2025-04-03 22:34:34,696 - INFO - Bottom Upgrade: 2, Shot Count: 1
2025-04-03 22:34:34,879 - INFO - Bottom Upgrade: 2, Shot Count: 4
2025-04-03 22:34:35,110 - INFO - Bottom Upgrade: 2, Shot Count: 2
2025-04-03 22:34:35,263 - INFO - Bottom Upgrade: 2, Shot Count: 5
2025-04-03 22:34:35,554 - INFO - Bottom Upgrade: 2, Shot Count: 3
2025-04-03 22:34:35,637 - INFO - Bottom Upgrade: 2, Shot Count: 6
2025-04-03 22:34:36,253 - INFO - Bottom Upgrade: 2, Shot Count: 4
2025-04-03 22:34:38,380 - INFO - Bottom Upgrade: 2, Shot Count: 5
2025-04-03 22:34:38,398 - INFO - Bottom Upgrade: 2, Shot Count: 1
2025-04-03 22:34:38,778 - INFO - Bottom Upgrade: 2, Shot Count: 2
2025-04-03 22:34:39,156 - INFO - Bottom Upgrade: 2, Shot Count: 3
2025-04-03 22:34:39,536 - INFO - Bottom Upgrade: 2, Shot Count: 4
2025-04-03 22:34:39,536 - INFO - Bottom Upgrade: 2, Shot Count: 6
2025-04-03 22:34:39,910 - INFO - Bottom Upgrade: 2, Shot Count: 5
2025-04-03 22:34:40,287 - INFO - Bottom Upgrade: 2, Shot Count: 6
2025-04-03 22:34:43,044 - INFO - Bottom Upgrade: 2, Shot Count: 1
2025-04-03 22:34:43,423 - INFO - Bottom Upgrade: 2, Shot Count: 2
2025-04-03 22:34:43,799 - INFO - Bottom Upgrade: 2, Shot Count: 3
2025-04-03 22:34:44,180 - INFO - Bottom Upgrade: 2, Shot Count: 4
2025-04-03 22:34:44,562 - INFO - Bottom Upgrade: 2, Shot Count: 5
2025-04-03 22:34:44,944 - INFO - Bottom Upgrade: 2, Shot Count: 6
2025-04-03 22:34:45,662 - INFO - Bottom Upgrade: 2, Shot Count: 1
2025-04-03 22:34:47,710 - INFO - Bottom Upgrade: 2, Shot Count: 1
2025-04-03 22:34:48,092 - INFO - Bottom Upgrade: 2, Shot Count: 2
2025-04-03 22:34:48,475 - INFO - Bottom Upgrade: 2, Shot Count: 3
2025-04-03 22:34:48,857 - INFO - Bottom Upgrade: 2, Shot Count: 4
2025-04-03 22:34:49,235 - INFO - Bottom Upgrade: 2, Shot Count: 5
2025-04-03 22:34:49,613 - INFO - Bottom Upgrade: 2, Shot Count: 6
2025-04-03 22:34:52,378 - INFO - Bottom Upgrade: 2, Shot Count: 1
2025-04-03 22:34:52,755 - INFO - Bottom Upgrade: 2, Shot Count: 2
2025-04-03 22:34:53,135 - INFO - Bottom Upgrade: 2, Shot Count: 3
2025-04-03 22:34:53,160 - INFO - Bottom Upgrade: 2, Shot Count: 2
2025-04-03 22:34:53,511 - INFO - Bottom Upgrade: 2, Shot Count: 4
2025-04-03 22:34:53,892 - INFO - Bottom Upgrade: 2, Shot Count: 5
2025-04-03 22:34:54,267 - INFO - Bottom Upgrade: 2, Shot Count: 6
2025-04-03 22:34:57,031 - INFO - Bottom Upgrade: 2, Shot Count: 1
2025-04-03 22:34:57,245 - INFO - Bottom Upgrade: 2, Shot Count: 3
2025-04-03 22:34:57,412 - INFO - Bottom Upgrade: 2, Shot Count: 2
2025-04-03 22:34:57,792 - INFO - Bottom Upgrade: 2, Shot Count: 3
2025-04-03 22:34:58,168 - INFO - Bottom Upgrade: 2, Shot Count: 4
2025-04-03 22:34:58,550 - INFO - Bottom Upgrade: 2, Shot Count: 5
2025-04-03 22:35:00,323 - INFO - Bottom Upgrade: 2, Shot Count: 1
2025-04-03 22:35:00,726 - INFO - Bottom Upgrade: 2, Shot Count: 2
2025-04-03 22:35:01,129 - INFO - Bottom Upgrade: 2, Shot Count: 3
2025-04-03 22:35:01,752 - INFO - Bottom Upgrade: 2, Shot Count: 4
2025-04-03 22:35:02,129 - INFO - Bottom Upgrade: 2, Shot Count: 5
2025-04-03 22:35:02,508 - INFO - Bottom Upgrade: 2, Shot Count: 6
2025-04-03 22:35:05,268 - INFO - Bottom Upgrade: 2, Shot Count: 1
2025-04-03 22:35:05,644 - INFO - Bottom Upgrade: 2, Shot Count: 2
2025-04-03 22:35:05,730 - INFO - Bottom Upgrade: 2, Shot Count: 1
2025-04-03 22:35:06,020 - INFO - Bottom Upgrade: 2, Shot Count: 3
2025-04-03 22:35:06,397 - INFO - Bottom Upgrade: 2, Shot Count: 4
2025-04-03 22:35:07,669 - INFO - Bottom Upgrade: 2, Shot Count: 5
2025-04-03 22:35:08,049 - INFO - Bottom Upgrade: 2, Shot Count: 6
2025-04-03 22:35:10,815 - INFO - Bottom Upgrade: 2, Shot Count: 1
2025-04-03 22:35:11,196 - INFO - Bottom Upgrade: 2, Shot Count: 2
2025-04-03 22:35:11,574 - INFO - Bottom Upgrade: 2, Shot Count: 3
2025-04-03 22:35:11,955 - INFO - Bottom Upgrade: 2, Shot Count: 4
2025-04-03 22:35:12,329 - INFO - Bottom Upgrade: 2, Shot Count: 5
2025-04-03 22:35:12,704 - INFO - Bottom Upgrade: 2, Shot Count: 6
2025-04-03 22:35:13,684 - INFO - Bottom Upgrade: 2, Shot Count: 2
2025-04-03 22:35:15,466 - INFO - Bottom Upgrade: 2, Shot Count: 1
2025-04-03 22:35:15,844 - INFO - Bottom Upgrade: 2, Shot Count: 2
2025-04-03 22:35:16,222 - INFO - Bottom Upgrade: 2, Shot Count: 3
2025-04-03 22:35:16,332 - INFO - Bottom Upgrade: 2, Shot Count: 3
2025-04-03 22:35:16,598 - INFO - Bottom Upgrade: 2, Shot Count: 4
2025-04-03 22:35:16,711 - INFO - Bottom Upgrade: 2, Shot Count: 4
2025-04-03 22:35:16,980 - INFO - Bottom Upgrade: 2, Shot Count: 5
2025-04-03 22:35:17,196 - INFO - Bottom Upgrade: 2, Shot Count: 5
2025-04-03 22:35:17,357 - INFO - Bottom Upgrade: 2, Shot Count: 6
2025-04-03 22:35:18,320 - INFO - spawning projectile (spool level: 0.2, mag size: 65)
2025-04-03 22:35:18,978 - INFO - spawning projectile (spool level: 1.5, mag size: 64)
2025-04-03 22:35:19,401 - INFO - spawning projectile (spool level: 3.0, mag size: 100)
2025-04-03 22:35:19,505 - INFO - spawning projectile (spool level: 10.2, mag size: 100)
2025-04-03 22:35:19,572 - INFO - spawning projectile (spool level: 15.0, mag size: 100)
2025-04-03 22:35:19,627 - INFO - spawning projectile (spool level: 18.8, mag size: 100)
2025-04-03 22:35:19,677 - INFO - spawning projectile (spool level: 22.3, mag size: 100)
2025-04-03 22:35:19,721 - INFO - spawning projectile (spool level: 25.4, mag size: 100)
2025-04-03 22:35:19,763 - INFO - spawning projectile (spool level: 28.3, mag size: 100)
2025-04-03 22:35:19,799 - INFO - spawning projectile (spool level: 30.8, mag size: 100)
2025-04-03 22:35:19,832 - INFO - spawning projectile (spool level: 33.2, mag size: 100)
2025-04-03 22:35:19,864 - INFO - spawning projectile (spool level: 35.3, mag size: 100)
2025-04-03 22:35:19,897 - INFO - spawning projectile (spool level: 37.7, mag size: 100)
2025-04-03 22:35:19,924 - INFO - spawning projectile (spool level: 39.6, mag size: 100)
2025-04-03 22:35:19,949 - INFO - spawning projectile (spool level: 41.3, mag size: 100)
2025-04-03 22:35:19,975 - INFO - spawning projectile (spool level: 43.2, mag size: 100)
2025-04-03 22:35:20,000 - INFO - spawning projectile (spool level: 44.9, mag size: 100)
2025-04-03 22:35:20,026 - INFO - spawning projectile (spool level: 46.7, mag size: 100)
2025-04-03 22:35:20,051 - INFO - spawning projectile (spool level: 48.5, mag size: 100)
2025-04-03 22:35:20,075 - INFO - spawning projectile (spool level: 50.2, mag size: 100)
2025-04-03 22:35:20,100 - INFO - spawning projectile (spool level: 51.9, mag size: 100)
2025-04-03 22:35:20,117 - INFO - Bottom Upgrade: 2, Shot Count: 1
2025-04-03 22:35:20,126 - INFO - spawning projectile (spool level: 53.7, mag size: 100)
2025-04-03 22:35:20,151 - INFO - spawning projectile (spool level: 55.6, mag size: 100)
2025-04-03 22:35:20,170 - INFO - spawning projectile (spool level: 56.8, mag size: 100)
2025-04-03 22:35:20,194 - INFO - spawning projectile (spool level: 58.5, mag size: 100)
2025-04-03 22:35:20,220 - INFO - spawning projectile (spool level: 60.3, mag size: 100)
2025-04-03 22:35:20,246 - INFO - spawning projectile (spool level: 62.1, mag size: 100)
2025-04-03 22:35:20,263 - INFO - spawning projectile (spool level: 63.3, mag size: 100)
2025-04-03 22:35:20,280 - INFO - spawning projectile (spool level: 64.4, mag size: 100)
2025-04-03 22:35:20,297 - INFO - spawning projectile (spool level: 65.6, mag size: 100)
2025-04-03 22:35:20,313 - INFO - spawning projectile (spool level: 66.9, mag size: 100)
2025-04-03 22:35:20,331 - INFO - spawning projectile (spool level: 68.1, mag size: 100)
2025-04-03 22:35:20,349 - INFO - spawning projectile (spool level: 69.3, mag size: 100)
2025-04-03 22:35:20,367 - INFO - spawning projectile (spool level: 70.6, mag size: 100)
2025-04-03 22:35:20,383 - INFO - spawning projectile (spool level: 71.7, mag size: 100)
2025-04-03 22:35:20,401 - INFO - spawning projectile (spool level: 72.9, mag size: 100)
2025-04-03 22:35:20,418 - INFO - spawning projectile (spool level: 74.1, mag size: 100)
2025-04-03 22:35:20,436 - INFO - spawning projectile (spool level: 75.4, mag size: 100)
2025-04-03 22:35:20,454 - INFO - spawning projectile (spool level: 76.7, mag size: 100)
2025-04-03 22:35:20,472 - INFO - spawning projectile (spool level: 78.0, mag size: 100)
2025-04-03 22:35:20,489 - INFO - spawning projectile (spool level: 79.1, mag size: 100)
2025-04-03 22:35:20,497 - INFO - Bottom Upgrade: 2, Shot Count: 2
2025-04-03 22:35:20,505 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:20,521 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:20,539 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:20,557 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:20,573 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:20,590 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:20,607 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:20,623 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:20,641 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:20,658 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:20,674 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:20,741 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:20,758 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:20,773 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:20,790 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:20,807 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:20,824 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:20,840 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:20,856 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:20,871 - INFO - Bottom Upgrade: 2, Shot Count: 3
2025-04-03 22:35:20,872 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:20,890 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:20,997 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:21,014 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:21,030 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:21,047 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:21,064 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:21,080 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:21,097 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:21,113 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:21,131 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:21,248 - INFO - Bottom Upgrade: 2, Shot Count: 4
2025-04-03 22:35:21,248 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:21,266 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:21,282 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:21,506 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:21,522 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:21,539 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:21,558 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:21,576 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:21,593 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:21,609 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:21,627 - INFO - Bottom Upgrade: 2, Shot Count: 5
2025-04-03 22:35:21,627 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:21,760 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:21,776 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:21,792 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:21,809 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:21,826 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:21,842 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:21,859 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:21,874 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:21,891 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:22,011 - INFO - Bottom Upgrade: 2, Shot Count: 6
2025-04-03 22:35:22,011 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:22,029 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:22,046 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:22,268 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:22,284 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:22,301 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:22,318 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:22,334 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:22,352 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:22,370 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:22,387 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:22,521 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:22,537 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:22,555 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:22,573 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:22,589 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:22,605 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:22,622 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:22,638 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:22,773 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:22,790 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:22,806 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:22,822 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:22,838 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:22,856 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:22,872 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:22,891 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:23,025 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:23,042 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:23,059 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:23,075 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:23,092 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:23,108 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:23,230 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:23,282 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:23,299 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:23,317 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:23,333 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:23,351 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:23,366 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:35:23,366 - INFO - 
2025-04-03 22:35:23,366 - INFO - Tracking new tower: CheddarCommando at (173, 447)
2025-04-03 22:35:23,366 - INFO - Original Damage: 1
2025-04-03 22:35:23,366 - INFO - Original Radius: 125px
2025-04-03 22:35:23,366 - INFO - Original Speed: 750ms
2025-04-03 22:35:23,366 - INFO - total speed=5.5
2025-04-03 22:35:23,366 - INFO - 
2025-04-03 22:35:23,366 - INFO - Tower: CheddarCommando at (173, 447)
2025-04-03 22:35:23,366 - INFO - Active Beacons: 1
2025-04-03 22:35:23,366 - INFO - Damage: 1 -> 2
2025-04-03 22:35:23,366 - INFO - Radius: 125px -> 125px
2025-04-03 22:35:23,366 - INFO - Fire Rate: 750ms -> 750.0ms
2025-04-03 22:35:23,366 - INFO - Reload Time: 1000.0ms
2025-04-03 22:35:23,366 - INFO - 
2025-04-03 22:35:23,366 - INFO - Tracking new tower: MinigunTower at (286, 399)
2025-04-03 22:35:23,367 - INFO - Original Damage: 0.2
2025-04-03 22:35:23,367 - INFO - Original Radius: 175px
2025-04-03 22:35:23,367 - INFO - Original Speed: N/Ams
2025-04-03 22:35:23,367 - INFO - total speed (max spool)=21.333333333333332
2025-04-03 22:35:23,367 - INFO - total speed (spool rate)=70.0
2025-04-03 22:35:23,367 - INFO - 
2025-04-03 22:35:23,367 - INFO - Tower: MinigunTower at (286, 399)
2025-04-03 22:35:23,367 - INFO - Active Beacons: 1
2025-04-03 22:35:23,367 - INFO - Damage: 0.2 -> 0.4
2025-04-03 22:35:23,367 - INFO - Radius: 175px -> 175px
2025-04-03 22:35:23,367 - INFO - Max Spool: 1706.6666666666665
2025-04-03 22:35:23,367 - INFO - Spool Rate: 140.0
2025-04-03 22:35:23,367 - INFO - Cooldown Rate: 0.0
2025-04-03 22:35:23,367 - INFO - 
2025-04-03 22:35:23,367 - INFO - === Beacon at (237, 411) Update ===
2025-04-03 22:35:23,367 - INFO - Effective Radius: 100px
2025-04-03 22:35:23,367 - INFO - Towers in range: 2
2025-04-03 22:35:23,385 - INFO - Bottom Upgrade: 2, Shot Count: 1
2025-04-03 22:35:23,385 - INFO - spawning projectile (spool level: 82.5, mag size: 100)
